text,images,videos,gender
"Missing out yet another birthday of yours.
Prayers that you always look ahead in life with a smile on your face and look back with fondness in your heart.
Happy Birthday Arham. Love from miles away.",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/152469604_4128467130498433_1627434095166152347_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=aH2bE5I9r-cQ7kNvgEblejq&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAftP1O2VmJKTTWspDf1fM_EFnc5kURM2A-YDHpLMBfHw&oe=66912F91'],[],m
#TI28 | #NZvBAN | Off to New Zealand,['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/152151680_4113411225337357_6350273850651179038_n.jpg?stp=dst-jpg_p180x540&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=CyMkwrYdw6YQ7kNvgHurA90&_nc_ht=scontent.fdac157-1.fna&oh=00_AYBqg1ypGr4OD9ilHGzJ_G766yLC8FQ6ZgEfiH9E5ldjig&oe=6691612E'],[],m
Superman vs Superman￼,[],['https://www.facebook.com/TamimOfficial/videos/1635847940136912/?__cft__[0]=AZVs9P0hmAo5yKCU0EoEyDFi_cfZjtZ1DKqJumfMRNO8A39I9XkbaWtyZk4e01I_6KuyMSrlRADACiYlfc_xblyKclVZ9hV14lxKKho5alt5qhf9KNQzfSFMYqnFshav2FeWooFNfJMLYxZET675118ZTNf3ZAUdDeslcKA8yJEMEffQDZb9BrXuZaAqkIRu45B4Bbmgoo9RWxDue3re28FC4NSYetnwzITJI6CC9jgkcw&__tn__=%2B%3FFH-R'],m
"সবাইকে মহান শহীদ দিবস ও আন্তর্জাতিক মাতৃভাষা দিবসের শুভেচ্ছা।
#TI28",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/150236062_4106188669392946_2027531046670584984_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=07388AfAkl4Q7kNvgHva0FQ&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAz1XJYEokQxqSwBGJj32eff61R-Jvjw4uOd2hur6r-TQ&oe=66914BB8'],[],m
"আলহামদুলিল্লাহ
কোভিড-১৯ ভ্যাকসিন প্রথম ডোজ নিলাম। শুকরিয়া জ্ঞাপন করছি মহান আল্লাহ তায়ালার কাছে সাথে ধন্যবাদ জানাই বিসিবি ও বাংলাদেশ সরকারকে।
#TI28 | Alhamdulillah
First of all, I am grateful to Almighty Allah ta'ala, as I have taken the First dose of Covid-19 vaccine. Also thanks to BCB and the Government of Bangladesh.",[],['https://www.facebook.com/TamimOfficial/videos/128877749044616/?__cft__[0]=AZUNBvu7D0UX8MdhE6fD39iOkPo4rMKwOoMiCSw_R6ADI-ZNvVEqCfsX75AJD4fp76bqVxS4VjtrLPCael8cpGjAPT5WZjWiJm-QK3zLeovA9U4Sqc7sp63l-Djz9V_SiMP32Q9IjXazCAfwnaEzLaIvcbYVzVXw_MMTEBi9ZRMdX7vqhVXbo9ib5LpVGicpr4vt8Zwy2DfJnpf1sFNQdb8cXRqqyyYndjmoUtCQ0sy2EQ&__tn__=%2B%3FFH-R'],m
"#TI28 | #BANvWI | Bangabandhu Cricket Series 2021
Bangladesh vs West Indies | Our first Test Match will be on tomorrow, Wednesday 3rd February 2021 at 9.30 AM.",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/144563768_4057870197558127_2036308509141638035_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=tNrg8oGI3lUQ7kNvgE8v5DZ&_nc_ht=scontent.fdac157-1.fna&oh=00_AYCnVSHG4uoFRbnrS4-h-LiGnRR5oaomWM-UpGOUvnoshQ&oe=669130A7'],[],m
#TI28 | #OnThisDay | ২০২০ সালের আজকের দিনে প্রথম শ্রেণীর ক্রিকেটে ৩৩৪* রান করে রেকর্ড গড়েন তামিম ইকবাল। বাংলাদেশের যেকোনো ক্রিকেটারের চেয়ে প্রথম শ্রেণীর ক্রিকেটে এটি সর্বোচ্চ ব্যক্তিগত রানের ইনিংস। দেশের মাটিতেও এটি সর্বোচ্চ ব্যক্তিগত রানের ইনিংস। ,['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/144218850_4057261310952349_492768718298533126_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0saiQNEXzTEQ7kNvgHbavGo&_nc_ht=scontent.fdac157-1.fna&oh=00_AYCF53UIFG0cg-ofFFw9P-YHQM4f6-MloKjCNLXYClNMaA&oe=6691572C'],[],m
"একটু একটু করে আরহামের বেড়ে ওঠা মুগ্ধ হয়ে দেখি আমি, দারুণ রোমাঞ্চকর সময় কাটে ওর সঙ্গে। কোনো খেলনার দোকানে যাওয়ার পর ওর চোখেমুখে যে উত্তেজনা আর অস্থিরতা খেলা করে, দেখতে খুব ভালো লাগে আমার। সবচেয়ে ভালো লাগে, যখন পছন্দের খেলনাটি নেওয়ার জন্য আরহাম আমাকে নানাভাবে বোঝানোর চেষ্টা করে। কত যে যুক্তি থাকে ওর! - Tamim Iqbal
Photo: Prito Reza",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/144249105_4049050518440095_5538100699503291450_n.jpg?stp=dst-jpg_p180x540&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=BEJJ9-Dch-AQ7kNvgFGIB3F&_nc_ht=scontent.fdac157-1.fna&oh=00_AYD9wkQVpUh6kdrPheuIOJRZ7oTGgug4BKzIcRfVzfjxMQ&oe=66915055'],[],m
Prito Reza,['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/142484698_4044573022221178_761944747625032262_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5tnZhHJTsB8Q7kNvgGZK_B2&_nc_ht=scontent.fdac157-1.fna&oh=00_AYBPyrTlL4hX8qo0-I9BtWyoFVxim2y_TXHO-PdF13CINw&oe=6691642E'],[],m
"Mood change
From White 
 Red",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/142483783_4043624722316008_2869571996877712625_n.jpg?stp=dst-jpg_s720x720&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=I2VRPdUbI9oQ7kNvgG8vs_Q&_nc_ht=scontent.fdac157-1.fna&oh=00_AYApTv6bzaK-ypM871-ylWadjMRPAJInBERPi_XuA37I6w&oe=66915977'],[],m
A good start to a long cricket year. Hope we get to play it all and produce the maximum result. Well done team Bangladesh and thank you West Indies for visiting us. - Tamim Iqbal,['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/140728309_4037360722942408_6538269843225065724_n.jpg?stp=dst-jpg_p180x540&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=jwP8eScOk_AQ7kNvgHmOff-&_nc_ht=scontent.fdac157-1.fna&oh=00_AYB9Kx1MyyqiPUAj_3X-nTbLLVW8ZnQf-EC7kD92uTBKcg&oe=66913EE3'],[],m
"Alhamdulillah
 Series win as a captain.
- Bangladesh beat West Indies by 120 runs in the 3rd ODI to clean sweep the series 3-0.
#TI28 | #BANvWI | Bangabandhu Cricket Series 2021",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/140275722_4034977203180760_1125123908858983345_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=MFATNsFwAeIQ7kNvgHP1wHz&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAclmzpJE4wsMPToDqkMtxcswVC2C0WQDli8YVN8rEZ2Q&oe=66914CDA'],[],m
"#TI28 | #BANvWI | Bangabandhu Cricket Series 2021 | Bangladesh vs West Indies.
Tamim Iqbal scored his 49th ODI half-century.",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/142928625_4034198669925280_4094510324305822423_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=AT-1e0htvVcQ7kNvgH9NeqW&_nc_ht=scontent.fdac157-1.fna&oh=00_AYCY_VbpjU3sl01NlG_kaZQ6RerX0D78kPnaGzttAb8YNQ&oe=66913A06'],[],m
,['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/141440017_4031435440201603_1606227055105061790_n.jpg?stp=dst-jpg_p180x540&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=We5zdnX2FvMQ7kNvgFw-JGM&_nc_ht=scontent.fdac157-1.fna&oh=00_AYB75N7igkKFgv7AmNckCtnI_BgNPp4jXeH9i-usWn6ssg&oe=66914058'],[],m
"অন্য প্লাস্টিক পেইন্ট কেনো? যখন প্রায় একই দামে এতোকিছু Kansai Nerolac এক্সেল ভাইরাস গার্ড-এ। 
আপনার অজান্তেই আপনার ঘরের দেয়ালে বাস করে জীবাণু! তাই Kansai Nerolac নিয়ে এলো লেটেস্ট জাপানিজ শিকউই টেকনলজি’র অ্যান্টি ভাইরাল পেইন্ট Kansai Nerolac Excel Virus Guard. যা ঘরের সৌন্দর্য বাড়িয়ে ফ্যামিলিকে রাখে সুরক্ষিত।
Kansai Nerolac Paints Bangladesh Limited",[],['https://www.facebook.com/TamimOfficial/videos/402978160795218/?__cft__[0]=AZXWnxW11_gd56e2qn_NMpA8-WrIm3cXgwRPU6Z438hSfK8y-OnEa1GYmoCD1qHZeps-ENB3QxqUPanC0stOCE58TV30bOonqG0PsR2fyEB9HJPMfkW2Y-0NqK39tQ9d0LImQ_pjr5q4w21bfWYQ1FweOSjR0AJoiS_o7RsmIhoOKr9suEQsMfL-D5312e9TrQFNsPQ2J7NqxbQF6ez-NKDUpAzZpp3Xp7dR4vJtbTYCnw&__tn__=%2B%3FFH-R'],m
"#TI28 | #BANvWI | Bangabandhu Cricket Series 2021 | Bangladesh vs West Indies.
Alhumdulillah, we seal the series with 1 match in hand.","['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/139914636_4025445970800550_5305054702205428042_n.jpg?stp=dst-jpg_p600x600&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Ine9zlCfAYUQ7kNvgHl8Z1B&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAVl4dJv_Hjj332HSF3ybPWrFMHsIflGM4QbvYzLeEDug&oe=6691666A', 'https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/141308005_4025451344133346_4970110535934372670_n.jpg?stp=dst-jpg_p600x600&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=jcVGdIBzuhkQ7kNvgF715bT&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAU3XdkznidgBCTYO85BqljXvd6-Mshvj2PT3C9hB6Y9Q&oe=66913522']",[],m
"#TI28 | #BANvWI | Bangabandhu Cricket Series 2021 | Bangladesh vs West Indies.
 Tomorrow Friday, 22nd January '21 at 11:30am Our 2nd match of the series. Looking forward to win it and seal the series InShaAllah.",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/139660921_4023150614363419_8897658505963547105_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=XB-ma898seIQ7kNvgFnPczB&_nc_ht=scontent.fdac157-1.fna&oh=00_AYBWhXyv1Cv8KAz4t53flwmxPxZDhAwW6IT8GirkM5eLYg&oe=66915CB5'],[],m
,['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/141324890_4022654151079732_2050109843373042780_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=JrNUzdq3FS4Q7kNvgGCmQ2h&_nc_ht=scontent.fdac157-1.fna&oh=00_AYAqXkX704oLm7p82YG4_OBKHlNkGe8qMkdIB6dUkONw5g&oe=66915607'],[],m
"#TI28 | #BANvWI | Alhumdulillah, it was really good to start the series with a win.",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/139130001_4020056358006178_2316344786865488481_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=74p0L1pDoXMQ7kNvgEVHBvm&_nc_ht=scontent.fdac157-1.fna&oh=00_AYDQ5aA9itr_1_nBxfs864zCDRUAFYmEkJFLLjVO4A9G8w&oe=66914833'],[],m
"#TI28 | #BANvWI | Bangabandhu Cricket Series 2021 | Bangladesh vs West Indies | Our first match will be on tomorrow, Wednesday 20th January, 2021 at 11.30am.",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/139633062_4017680738243740_1534867774267834371_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=hv0dGPklTTkQ7kNvgFkKdmG&_nc_ht=scontent.fdac157-1.fna&oh=00_AYCaHhsWTaikUigQN2PECfZyLUywy-UX5SYGtofsIllTIg&oe=66912FD5'],[],m
"The time in bio-bubble 
 ",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/138320925_3998439763501171_4388337425636165779_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Viiy2Aa9LNkQ7kNvgEXndwF&_nc_ht=scontent.fdac157-1.fna&oh=00_AYDRqpxi9W6faYC-QfAHlIfap3C4vvzqKOu82L_b_GO5Zw&oe=6691636C'],[],m
"The TEAM 
#TI28",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/136725005_3997666640245150_2111941591090528968_n.jpg?stp=dst-jpg_p180x540&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=MP5lwq7scKIQ7kNvgERVj1y&_nc_ht=scontent.fdac157-1.fna&oh=00_AYA7xg_k4pLLuW7pBB0IDwcWhIJ5_79sV5ps6fSX14S32A&oe=66915610'],[],m
"One cannot simply walk past a New Bat! 
#TI28",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/135824816_3995100580501756_896343855096703358_n.jpg?stp=dst-jpg_p180x540&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=074wQOIxpVYQ7kNvgESpeov&_nc_ht=scontent.fdac157-1.fna&oh=00_AYCf4oYK16EnbFwMO3uzHyDyX-_CNpqKO5BM_A0hhZnUdw&oe=66914CFD'],[],m
"Arham and his love for animals 
MashAllah ",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/135014346_3983664251645389_37453591889823700_n.jpg?stp=dst-jpg_s640x640&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=SFUZa-KQCbwQ7kNvgHssxpY&_nc_ht=scontent.fdac157-1.fna&oh=00_AYDVoK-VRXtvz4Lq_wMuZgcTC_eGokPhZkxl2m5lmJqjpQ&oe=66913F05'],[],m
"Finally, international cricket is back for us
Alhamdulillah 
 #TI28",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/135264099_3978324198846061_701945682323025011_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=qunDcAq_wYkQ7kNvgG6Xgjm&_nc_ht=scontent.fdac157-1.fna&oh=00_AYClDpcpRr66rq6wfb38Bk1OVEWkY1FSXtvNUEi8rnQT8w&oe=6691666F'],[],m
Only I know what I was feeling and it clearly shows on my FACE ,[],['https://www.facebook.com/TamimOfficial/videos/752823335364366/?__cft__[0]=AZXPWE11I2mywLNeSeiBXcx0OsW5bBFjWgCJ92n7UpMzWR3xF6_ZIzwnVdRgt1PykYe8Ls5K3F4mgGWum48fyleYTg5IRXGEN0PDRGupS_Ti7J0-FexjmShDt4OAkDffCk1avB7JAYIoMEFCyxjG7nsrTOE4NPbHrqSWSbS4-RpYndrrnlQrREUrskrOjjzVAPoTFFFXcKHFXUtJtltOFKjbnosuY90RTg6QUNUiT7dAEw&__tn__=%2B%3FFH-R'],m
"May the blessings of Almighty be always with you. 
May you have a healthy and prosperous year ahead. 
#TI28 | Happy New Year 2021.",['https://scontent.fdac157-1.fna.fbcdn.net/v/t1.6435-9/133883620_3966377390040742_215711878390042660_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=hwKqHiyK_9AQ7kNvgHGInhT&_nc_ht=scontent.fdac157-1.fna&oh=00_AYA0KJryYt-WifNR8UOvRlB_rcUrwJrXRH_WuqqW3Dm_tA&oe=66913D2B'],[],m
"Ice cream 
 ",[],['https://www.facebook.com/TamimOfficial/videos/445817373090946/?__cft__[0]=AZWoAw98lR-XJYlO4rzFSAhJQ3lEzvWL51X_DJ6BQTxQ2RDRGcAxGUw_WvqMxECaYjxywMf_kEFCBwgo837LJs_S9hwMNphtEsRn0OGDvnW7lvBnDcFp-zpCmTR_yiLgnq5YXYiWrcHNokRjmbwcfMloZQIuqrUk9yFAMasKpaEx0zd959TRO7xGu1sZfj0BqjYfN3765kVSJ7psblaFMOPBDry-AAxKMjkoL7TTUG0Ekw&__tn__=%2B%3FFH-R'],m
"Not strong enough 
 ",[],['https://www.facebook.com/TamimOfficial/videos/397445984849257/?__cft__[0]=AZWTql9X74r7-lb2AK5yt-YJX3FBHLHIITeBrepNtx1_freabTBb0-VifpVVKzBzsoY9F6VevuqjGV3YT6Eg4fZ_985JYv9lS8uQVo_vP4MRd8ovO241I7uSUEuZAnFKdU7kw5b03OeKjej1ROmxC8z8qgUwdHGYgoZRMWVML7sQ1Ky6g8IRHa-4uV832ldga4vIGsvTTUNxevFj9k_RDCN_finlRX3zGWJqjCPPvgWg-A&__tn__=%2B%3FFH-R'],m
